Title,UID,Authors,Pub_Year,PMCID,DOI,Data_availability_statement,Metabolomics,Primary_study,Statement_classification,Data_sharing_class,Raw_data,Repository,Accession_number,Link,Clinical_human_study,Notes
Metabolomics Reveals New Mechanisms for Pathogenesis in Barth Syndrome and Introduces Novel Roles for Cardiolipin in Cellular Function.,27015085,"Sandlers Y, Mercier K, Pathmasiri W, Carlson J, McRitchie S, Sumner S, Vernon HJ",2016,PMC4807847,10.1371/journal.pone.0151802,The data required for the NMR metabolomics analysis can be found in the accompanying files and folders at http://www.metabolomicsworkbench.org/data/DRCCDataDeposit.php_ Procedures: 1. Barth Syndrome Procedure.docx; Study Design Table: 2. Barth Syndrome Design Table.xlsx; Metadata: 3. Barth Syndrome METADATA.xlsx; Processed Data: 4. Barth Syndrome Binned Data.xlsx; Raw Data(folders): 5. Barth Syndrome Raw_NMR_Data. The data required for the NMR metabolomics analysis can be found in the accompanying files and folders at https://figshare.com/s/eedf67c4359ba87f638a.,1,1,C,1a,1,Metabolomics Workbench,ST000223,http://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST000223,1,Study name missing
The Role of Plasma and Urine Metabolomics in Identifying New Biomarkers in Severe Newborn Asphyxia: A Study of Asphyxiated Newborn Pigs following Cardiopulmonary Resuscitation.,27529347,"Sachse D, Solevag AL, Berg JP, Nakstad B",2016,PMC4987056,10.1371/journal.pone.0161123,All NMR spectra and metadata are available from the DRYAD database (DOI: http://dx.doi.org/10.5061/dryad.10f4p).,1,1,C,1b,1,Dryad,,http://dx.doi.org/10.5061/dryad.10f4p,0,
Plasma metabolome and skin proteins in Charcot-Marie-Tooth 1A patients.,28575008,"Soldevilla B, Cuevas-Martin C, Ibanez C, Santacatterina F, Alberti MA, Simo C, Casasnovas C, Marquez-Infante C, Sevilla T, Pascual SI, Sanchez-Arago M, Espinos C, Palau F, Cuezva JM",2017,PMC5456076,10.1371/journal.pone.0178376,"All relevant data are within the paper and its Supporting Information files. The raw data has been uploaded to zenodo in three different packages. https://doi.org/10.5281/zenodo.376451, https://doi.org/10.5281/zenodo.376528, https://doi.org/10.5281/zenodo.376558.",1,1,C,1b,1,Zenodo,,https://doi.org/10.5281/zenodo.376451,1,
Englerin A induces an acute inflammatory response and reveals lipid metabolism and ER stress as targetable vulnerabilities in renal cell carcinoma.,28296891,"Batova A, Altomare D, Creek KE, Naviaux RK, Wang L, Li K, Green E, Williams R, Naviaux JC, Diccianni M, Yu AL",2017,PMC5351975,10.1371/journal.pone.0172632,"All relevant data, except that deposited to repositories, are within the paper and its Supporting Information files. The microarray data datasets generated during the current study are available in the GEO repository, http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE86047. The metabolomics data are available in the public repository, Metabolomics Workbench, at http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE86047.",1,1,C,1a,1,Metabolomics Workbench,ST000465,http://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST000465&StudyType=MS&ResultType=1,0,Incorrect link in Paper
Metabolic profiling by gas chromatography-mass spectrometry of energy metabolism in high-fat diet-fed obese mice.,28520815,"Patel DP, Krausz KW, Xie C, Beyooglu D, Gonzalez FJ, Idle JR",2017,PMC5433781,10.1371/journal.pone.0177953,All raw data are available from: https://figshare.com/s/ca20277ec2871d2bbff7.,1,1,C,1b,1,Figshare,,https://figshare.com/s/ca20277ec2871d2bbff7,0,
"Biodiversity, Anti-Trypanosomal Activity Screening, and Metabolomic Profiling of Actinomycetes Isolated from Mediterranean Sponges.",26407167,"Cheng C, MacIntyre L, Abdelmohsen UR, Horn H, Polymenakou PN, Edrada-Ebel R, Hentschel U",2015,PMC4583450,10.1371/journal.pone.0138528,The 16S rRNA gene sequences of all isolates were deposited in GenBank under the accession numbers KP145919-KP145922 and KP238412-KP238453.,1,1,C,"3,4",0,GenBank,,,0,
Human plasma metabolomics in age-related macular degeneration (AMD) using nuclear magnetic resonance spectroscopy.,28542375,"LaÍns I, Duarte D, Barros AS, Martins AS, Gil J, Miller JB, Marques M, Mesquita T, Kim IK, Cachulo MDL, Vavvas D, Carreira IM, Murta JN, Silva R, Miller JW, Husain D, Gil AM",2017,PMC5436712,10.1371/journal.pone.0177749,"The data obtained in this study was deposited into the NIH Common Fundês Data Repository and Coordinating Center (supported by NIH grant, U01-DK097430) website, http://www.metabolomicsworkbench.org, where it has been assigned a Metabolomics Workbench Project ID: PR000431. The data will be directly accessible at http://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Project&ProjectID=PR000431.",1,1,C,"3,4",0,Metabolomics Workbench,ST000590,http://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST000590,1,
Metabolic reprogramming in mutant IDH1 glioma cells.,25706986,"Izquierdo-Garcia JL, Viswanath P, Eriksson P, Chaumeil MM, Pieper RO, Phillips JJ, Ronen SM",2015,PMC4338038,10.1371/journal.pone.0118781,All 1H NMR files are available from the figshare database. http://dx.doi.org/10.6084/m9.figshare.1226682.,1,1,C,"4,5",0,Figshare,,http://dx.doi.org/10.6084/m9.figshare.1226682,0,
Herbivore-induced chemical and molecular responses of the kelps Laminaria digitata and Lessonia spicata.,28253346,"Ritter A, Cabioch L, Brillet-Gueguen L, Corre E, Cosse A, Dartevelle L, Durufle H, Fasshauer C, Goulitquer S, Thomas F, Correa JA, Potin P, Faugeron S, Leblanc C",2017,PMC5333891,10.1371/journal.pone.0173315,"Raw sequencing data are available from the SRA database at NCBI (accession numbers SRR4149283, SRR4159455, SRR4240918, SRR4240919).",1,1,D,2,0,,,,0,
Chicken hepatic response to chronic heat stress using integrated transcriptome and metabolome analysis.,28759571,"Jastrebski SF, Lamont SJ, Schmidt CJ",2017,PMC5536301,10.1371/journal.pone.0181900,The Transcriptome data is publicly available through GEO series accession number GSE95088 (https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE95088). Metabolome data are available within the paper and its Supporting Information files.,1,1,D,2,0,,,,0,
Global profiling of metabolic adaptation to hypoxic stress in human glioblastoma cells.,25633823,"Kucharzewska P, Christianson HC, Belting M",2015,PMC4310608,10.1371/journal.pone.0116740,"The data have been deposited in the Gene Expression Omnibus (GEO) database, www.ncbi.nlm.nih.gov/geo (accession no. GSE45301).",1,1,D,3,0,,,,1,
Chronic Trichuris muris Infection in C57BL/6 Mice Causes Significant Changes in Host Microbiota and Metabolome: Effects Reversed by Pathogen Clearance.,25938477,"Houlden A, Hayes KS, Bancroft AJ, Worthington JJ, Wang P, Grencis RK, Roberts IS",2015,PMC4418675,10.1371/journal.pone.0125945,"All relevant data are within the paper and its Supporting Information files with all sequence files are available from the European Nucleotide Archive (http://www.ebi.ac.uk/ena), accession number PRJEB7724.",1,1,D,3,0,,,,0,
Soybean Oil Is More Obesogenic and Diabetogenic than Coconut Oil and Fructose in Mouse: Potential Role for the Liver.,26200659,"Deol P, Evans JR, Dhahbi J, Chellappa K, Han DS, Spindler S, Sladek FM",2015,PMC4511588,10.1371/journal.pone.0132672,"All relevant data are within the paper and its Supporting Information files. All RNA-seq data have been submitted to GEO, accession number GSE 68360.",1,1,D,3,0,,,,0,
Adipose Tissue Dysfunction and Altered Systemic Amino Acid Metabolism Are Associated with Non-Alcoholic Fatty Liver Disease.,26439744,"Cheng S, Wiklund P, Autio R, Borra R, Ojanen X, Xu L, Tormakangas T, Alen M",2015,PMC4595021,10.1371/journal.pone.0138889,ArrayExpress data are available via the EMBL-EBI (http://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-3616).,1,1,D,3,0,,,,1,
"Tetra-O-Methyl Nordihydroguaiaretic Acid Broadly Suppresses Cancer Metabolism and Synergistically Induces Strong Anticancer Activity in Combination with Etoposide, Rapamycin and UCN-01.",26886430,"Kimura K, Huang RC",2016,PMC4757551,10.1371/journal.pone.0148685,"All relevant data are within the paper and its Supporting Information files. The studies were submitted to the NCBI BioSample database and were assigned the following BioSample Accessions: SAMN04407347 (LNCaP-M4N-RNA), SAMNO4407348 (LNCaP-Ctrl-RNA), SAMN04407349 (AsPC-1-M4N-RNA), SAMN04407350 (AsPC-1-Ctrl-RNA), SAMN04407351 (L42 8-M4N-RNA) and SAMNO 4407 3 52 (L428-Ctrl-RNA).",1,1,D,3,0,,,,0,
The Natural Product Resveratrol Inhibits Yeast Cell Separation by Extensively Modulating the Transcriptional Landscape and Reprogramming the Intracellular Metabolome.,26950930,"Wang Z, Gu Z, Shen Y, Wang Y, Li J, Lv H, Huo K",2016,PMC4780762,10.1371/journal.pone.0150156,All microarray files are available from the Array Express database (accession number E-MTAB-4399).,1,1,D,3,0,,,,0,
Spaceflight Activates Lipotoxic Pathways in Mouse Liver.,27097220,"Jonscher KR, Alfonso-Garcia A, Suhalim JL, Orlicky DJ, Potma EO, Ferguson VL, Bouxsein ML, Bateman TA, Stodieck LS, Levi M, Friedman JE, Gridley DS, Pecaut MJ",2016,PMC4838331,10.1371/journal.pone.0152877,"Metabolomics data are contained within the Supporting Information files associated with the paper. Transcriptomics data are available from NASA's open access GeneLab repository, https://genelab-data.ndc.nasa.gov/genelab/accession/GLDS-25/.",1,1,D,3,0,,,,0,
Transcriptome and Metabolome Analyses in Exogenous FABP4- and FABP5-Treated Adipose-Derived Stem Cells.,27936164,"Yamamoto T, Furuhashi M, Sugaya T, Oikawa T, Matsumoto M, Funahashi Y, Matsukawa Y, Gotoh M, Miura T",2016,PMC5148007,10.1371/journal.pone.0167825,All relevant data are within the paper and its Supporting Information files. The microarray data have been deposited in the NCBI Gene Expression Omnibus and are accessible through GEO series accession number GSE83587.,1,1,D,3,0,,,,0,
Detecting early signs of heat and drought stress in Phoenix dactylifera (date palm).,28570677,"Safronov O, Kreuzwieser J, Haberer G, Alyousif MS, Schulze W, Al-Harbi N, Arab L, Ache P, Stempfl T, Kruse J, Mayer KX, Hedrich R, Rennenberg H, Salojarvi J, Kangasjarvi J",2017,PMC5453443,10.1371/journal.pone.0177883,All paired-end RNAseq (Illumina HiSeq 1000) data are deposited to European Nucleotide Archive under the accession ID _E-MTAB-5756.î The data have been submitted and will be accessible to public after manual checking and curation by the ENA administrators.,1,1,D,3,0,,,,0,
Biomolecular changes that occur in the antennal gland of the giant freshwater prawn (Machrobrachium rosenbergii).,28662025,"Bose U, Kruangkum T, Wang T, Zhao M, Ventura T, Mitu SA, Hodson MP, Shaw PN, Sobhon P, Cummins SF",2017,PMC5490968,10.1371/journal.pone.0177064,Female Macrobrachium rosenbergii antennal gland raw sequence data has been deposited in Genbank as SRA file PRJNA381087.,1,1,D,3,0,,,,0,
Proteomics and Metabolomics Analyses to Elucidate the Desulfurization Pathway of Chelatococcus sp.,27100386,"Bordoloi NK, Bhagowati P, Chaudhuri MK, Mukherjee AK",2016,PMC4839641,10.1371/journal.pone.0153547,"All relevant data are within the paper, its Supporting Information files, and via GenBank (accession no. JN034906).",1,1,D,4,0,,,,0,
Biosynthesis of the oxygenated diterpene nezukol in the medicinal plant Isodon rubescens is catalyzed by a pair of diterpene synthases.,28445526,"Pelot KA, Hagelthorn DM, Addison JB, Zerbe P",2017,PMC5405970,10.1371/journal.pone.0176507,"Data relevant to this manuscript are included in the main text, two supplemental figures and protein sequences have been deposited at the NCBI Genbank database (accession numbers indicated in the main text).",1,1,D,4,0,,,,0,
Characterization of microbial dysbiosis and metabolomic changes in dogs with acute diarrhea.,26000959,"Guard BC, Barr JW, Reddivari L, Klemashevich C, Jayaraman A, Steiner JM, Vanamala J, Suchodolski JS",2015,PMC4441376,10.1371/journal.pone.0127259,The sequences were deposited in the Sequence Read Archive under the following accession number: SRP040310.,1,1,D,5,0,,,,0,
Analyses of the transcriptome and metabolome demonstrate that HIF1_ mediates altered tumor metabolism in clear cell renal cell carcinoma.,25830305,"Minton DR, Fu L, Chen Q, Robinson BD, Gross SS, Nanus DM, Gudas LJ",2015,PMC4382166,10.1371/journal.pone.0120649,TRACK RNA sequencing data are in the GEO database (accession no. GSE54390).,1,1,D,5,0,,,,0,
Microbiota Characterization of Compost Using Omics Approaches Opens New Perspectives for Phytophthora Root Rot Control.,27490955,"Blaya J, Marhuenda FC, Pascual JA, Ros M",2016,PMC4973912,10.1371/journal.pone.0158048,The sequences are available from BioSample database with the the Biosample accession number: SAMN03609932.,1,1,D,5,0,,,,0,
Gene and metabolite time-course response to cigarette smoking in mouse lung and plasma.,28575117,"Miller MA, Danhorn T, Cruickshank-Quinn CI, Leach SM, Jacobson S, Strand MJ, Reisdorph NA, Bowler RP, Petrache I, Kechris K",2017,PMC5456044,10.1371/journal.pone.0178281,Data are deposited in NCBIês Gene Expression Omnibus (accession number GSE76205).,1,1,D,5,0,,,,0,
Investigation of Yersinia pestis Laboratory Adaptation through a Combined Genomics and Proteomics Approach.,26599979,"Leiser OP, Merkley ED, Clowers BH, Deatherage Kaiser BL, Lin A, Hutchison JR, Melville AM, Wagner DM, Keim PS, Foster JT, Kreuzer HW",2015,PMC4658026,10.1371/journal.pone.0142997,"Genome assemblies of ancestral strains Yp1945 and Yp2126 have been deposited as Whole Genome Shotgun projects in GenBank (accession numbers LIXX00000000 and LIXY00000000). Raw reads from evolved populations in FASTQ format have been deposited in the Sequence Read Archive (SRA; accession numbers SRR2183237-SRR2183258, and SRR2183308). All proteomic data have been deposited in the ProteomeXchange Consortium via the PRIDE partner repository (accession numbers PXD002955 and PXD002961).",0,0,D,,0,,,,0,
Metabolic Consequences of Chronic Alcohol Abuse in Non-Smokers: A Pilot Study.,26102199,"Obianyo O, Liang Y, Burnham EL, Mehta A, Park Y, Uppal K, Harris FL, Jones DP, Brown LA",2015,PMC4477879,10.1371/journal.pone.0129570,All relevant data are within the paper and supporting information file. Data are from the Emory Alcohol and Lung Biology Center study whose authors may be contacted at: lbrow03@emory.edu.,1,1,E,2,0,,,,1,
Genetic Influences on Metabolite Levels: A Comparison across Metabolomic Platforms.,27073872,"Yet I, Menni C, Shin SY, Mangino M, Soranzo N, Adamski J, Suhre K, Spector TD, Kastenmuller G, Bell JT",2016,PMC4830611,10.1371/journal.pone.0153672,Data can be shared to third parties through application only via our Data Access Committee (DAC) - the Twins Resource Executive Committee. The committee needs to ensure subject anonymity and that the ethical constraints by which subjects consent to give their data is adhered to. This decision to provide supported access to our data is driven through our ethics and Terms of Reference of our governance body.,1,1,E,3,0,,,,1,
Decreased Plasma Histidine Level Predicts Risk of Relapse in Patients with Ulcerative Colitis in Remission.,26474176,"Hisamatsu T, Ono N, Imaizumi A, Mori M, Suzuki H, Uo M, Hashimoto M, Naganuma M, Matsuoka K, Mizuno S, Kitazume MT, Yajima T, Ogata H, Iwao Y, Hibi T, Kanai T",2015,PMC4608807,10.1371/journal.pone.0140716,"The data are available from the ethics committees of Keio University School of Medicine (via Tadakazu Hisamatu, email: thisamatsu@ks.kyorin-u.ac.jp) for researchers who meet the criteria for access to confidential data.",1,1,E,3,0,,,,1,
"Metabolic profile in early pregnancy is associated with offspring adiposity at 4 years of age: the Rhea pregnancy cohort Crete, Greece.",25970502,"Daraki V, Georgiou V, Papavasiliou S, Chalkiadaki G, Karahaliou M, Koinaki S, Sarri K, Vassilaki M, Kogevinas M, Chatzi L",2015,PMC4430416,10.1371/journal.pone.0126327,"Ethical restrictions prevent public sharing of data from the Rhea pregnancy cohort study, as imposed by the Research Ethics Committee of the Rhea Cohort Study. Data can be made available to all interested researchers upon request by contacting the Research Committee at rhea@med.uoc.gr or the Principal Investigators of the study (Prof. M. Kogevinas, kogevinas@creal.cat; Dr. L. Chatzi, lchatzi@med.uoc.gr).",1,1,E,3,0,,,,1,
Targeted Lipid Profiling Discovers Plasma Biomarkers of Acute Brain Injury.,26076478,"Sheth SA, Iavarone AT, Liebeskind DS, Won SJ, Swanson RA",2015,PMC4468135,10.1371/journal.pone.0129735,"Data are available from the UCLA and San Francisco VA Institutional Data Access / Ethics Committee for researchers who meet the criteria for access to confidential data. Ethical restrictions are in place for data requests regarding the human patients involved in the study, to protect patient privacy. As such, requests for these data can be sent to the corresponding author who will coordinate with the local review boards.",1,1,E,5,0,,,,1,
Enzymatically Modified Starch Ameliorates Postprandial Serum Triglycerides and Lipid Metabolome in Growing Pigs.,26076487,"Metzler-Zebeli BU, Eberspacher E, Grull D, Kowalczyk L, Molnar T, Zebeli Q",2015,PMC4468079,10.1371/journal.pone.0130553,The data are available upon request due to legal restrictions from the Austrian FFG. Interested peers can contact the corresponding author Dr. Barbara Metzler-Zebeli (email: Barbara.Metzler@vetmeduni.ac.at) for data requests.,1,1,E,3,0,,,,0,
Reliability of Serum Metabolites over a Two-Year Period: A Targeted Metabolomic Approach in Fasting and Non-Fasting Samples from EPIC.,26274920,"Carayol M, Licaj I, Achaintre D, Sacerdote C, Vineis P, Key TJ, Onland Moret NC, Scalbert A, Rinaldi S, Ferrari P",2015,PMC4537119,10.1371/journal.pone.0135437,"This study has been led by researchers from the International Agency for Research on Cancer (IARC, Lyon, France). Participantsê blood samples have initially been collected in EPIC centers from Turin (Italy) and Utrecht (The Netherlands). The study dataset has been centralized at IARC and statistical analyses carried out under the supervision of Dr. Pietro Ferrari. The primary responsibility for accessing the data belongs to Turin and Utrecht EPIC centers that provided the blood samples. Their use as anonymized dataset could be made available by contacting the corresponding author, Dr. Pietro Ferrari, ferrarip@iarc.fr, who will issue a request to scientists of EPIC Utrecht and Turin.",1,1,E,3,0,,,,1,
Improving Assessment of Lipoprotein Profile in Type 1 Diabetes by 1H NMR Spectroscopy.,26317989,"Brugnara L, Mallol R, Ribalta J, Vinaixa M, Murillo S, Casserras T, Guardiola M, Vallve JC, Kalko SG, Correig X, Novials A",2015,PMC4552656,10.1371/journal.pone.0136348,"Due to ethical restrictions, data are available upon request from the Research and Ethics Committees of Hospital Clênic de Barcelona. Interested researchers should contact: projectes_CEIC@clinic.cat; and also to first or corresponding authors for any clarification: lbrugnara@ciberdem.org or anovials@clinic.ub.es.",1,1,E,3,0,,,,1,
Detection of Ophthalmic Acid in Serum from Acetaminophen-Induced Acute Liver Failure Patients Is More Frequent in Non-Survivors.,26407170,"Kaur G, Leslie EM, Tillman H, Lee WM, Swanlund DP, Karvellas CJ",2015,PMC4583290,10.1371/journal.pone.0139299,"Due to ethical restrictions imposed by the authors' Institutional Review Board, data is available upon request to all interested researchers with proper permission/approval. Interested researchers may contact Angela Bowling, administrative lead of the United States Actue Liver Failure Study Group (angela.bowling@utsouthwestern.edu) to request data. Data is also available upon request with permission via the National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK) and data appear on clinicaltrials.gov (identifier: NCT00518440). Requests for a copy of the database may also be made through the NIDDK webpage: (https://www.niddkrepository.org/studies/aalf/?query=acute%20liver%20failure).",1,1,E,3,0,,,,1,
Metabolomics and Incidence of Atrial Fibrillation in African Americans: The Atherosclerosis Risk in Communities (ARIC) Study.,26544570,"Alonso A, Yu B, Qureshi WT, Grams ME, Selvin E, Soliman EZ, Loehr LR, Chen LY, Agarwal SK, Alexander D, Boerwinkle E",2015,PMC4636390,10.1371/journal.pone.0142610,"Study participants did not consent to have their data publicly available and freely accessible and, therefore, we cannot make share publicly the data. However, the data underlying our work can be obtained through two mechanisms. First, interested investigators can contact the ARIC Coordinating Center at the University of North Carolina _ Chapel Hill. Details about the procedures for data request can be found in the following website: http://www2.cscc.unc.edu/aric/distribution-agreements. Second, most ARIC data can be also obtained from BioLINCC, a repository maintained by the National Heart, Lung, and Blood Institute. The BioLINCC website (https://biolincc.nhlbi.nih.gov/) includes detailed information about the available data and the process to obtain such data. Any interested researcher could obtain a de-identified, minimal dataset needed to replicate or reprove your study findings pending ethical approval following any of the two mentioned mechanisms.",1,1,E,3,0,,,,1,
Metabolomic Profiles of Body Mass Index in the Framingham Heart Study Reveal Distinct Cardiometabolic Phenotypes.,26863521,"Ho JE, Larson MG, Ghorbani A, Cheng S, Chen MH, Keyes M, Rhee EP, Clish CB, Vasan RS, Gerszten RE, Wang TJ",2016,PMC4749349,10.1371/journal.pone.0148361,"Data are available on dbGap under study accession phs000007.v22.p8, and access can be requested via the dbGaP website (http://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs000007.v22.p8).",1,1,E,3,0,,,,1,
The Detection of Metabolite-Mediated Gene Module Co-Expression Using Multivariate Linear Models.,26918614,"Padayachee T, Khamiakova T, Shkedy Z, Perola M, Salo P, Burzykowski T",2016,PMC4769021,10.1371/journal.pone.0150257,The data utilized in this study was obtained from a third party. The data are subject to protection by the Finnish legislation and cannot be freely shared. Researchers who meet the criteria for access to confidential information may request access from the FINRISK Organization (finriski@thl.fi). Please contact finriski(at)thl.fi for more details on how to apply (https://www.thl.fi/fi/tutkimus-ja-asiantuntijatyo/vaestotutkimukset/finriski-tutkimus/the-national-finrisk-study).,1,1,E,5,0,,,,1,
Network Analysis of Metabolite GWAS Hits: Implication of CPS1 and the Urea Cycle in Weight Maintenance.,26938218,"Matone A, Scott-Boyer MP, Carayol J, Fazelzadeh P, Lefebvre G, Valsesia A, Charon C, Vervoort J, Astrup A, Saris WH, Morine M, Hager J",2016,PMC4777532,10.1371/journal.pone.0150495,"Due to ethical restrictions due to privacy policies that the subjectês participating, data are available upon request to J_rg Hager (Jorg.Hager@rd.nestle.com).",1,1,E,5,0,,,,1,
Alcohol Consumption-Related Metabolites in Relation to Colorectal Cancer and Adenoma: Two Case-Control Studies Using Serum Biomarkers.,26967509,"Troche JR, Mayne ST, Freedman ND, Shebl FM, Guertin KA, Cross AJ, Abnet CC",2016,PMC4788441,10.1371/journal.pone.0150962,"To protect the privacy of study participants, data will be made available upon request. Proposals for access to PLCO data can be submitted to the National Cancer Institute Cancer Data Access System at https://biometry.nci.nih.gov/cdas/plco/. Requests will be reviewed by the cohort principal investigators and will require a data transfer agreement. Interested parties should contact Dr. Christian Abnet (abnet@nih.gov).",1,1,E,3,0,,,,1,
The Pharmacogenetic Footprint of ACE Inhibition: A Population-Based Metabolomics Study.,27120469,"Altmaier E, Menni C, Heier M, Meisinger C, Thorand B, Quell J, Kobl M, Romisch-Margl W, Valdes AM, Mangino M, Waldenberger M, Strauch K, Illig T, Adamski J, Spector T, Gieger C, Suhre K, Kastenmuller G",2016,PMC4847917,10.1371/journal.pone.0153163,"The informed consents given by KORA as well as TwinsUK study participants do not cover data posting in public databases. However, data are available upon request from KORA-gen. Data requests can be submitted online (http://www.helmholtz-muenchen.de/kora-gen) and are subject to approval by the KORA Board (Annette Peters, Christian Gieger, Harald Grallert, Martina M_ller-Nurasyid, Konstantin Strauch, Rolf Holle, Holger Schulz, Christa Meisinger, Herbert Heilmaier).",1,1,E,3,0,,,,1,
Serum-Based Oxylipins Are Associated with Outcomes in Primary Prevention Implantable Cardioverter Defibrillator Patients.,27281224,"Zhang Y, Guallar E, Blasco-Colmenares E, Harms AC, Vreeken RJ, Hankemeier T, Tomaselli GF, Cheng A",2016,PMC4900660,10.1371/journal.pone.0157035,"Ethical considerations and patient confidentiality make data unsuitable for public deposition as study participants did not consent to have their data publicly available. However, the data underlying our work can be obtained upon request provided that the individual requesting it has a specific and clearly defined need for the data by contacting the corresponding author.",1,1,E,5,0,,,,1,
Specific Metabolic Markers Are Associated with Future Waist-Gaining Phenotype in Women.,27322650,"Merz B, Nothlings U, Wahl S, Haftenberger M, Schienkiewitz A, Adamski J, Suhre K, Wang-Sattler R, Grallert H, Thorand B, Pischon T, Bachlechner U, Floegel A, Peters A, Boeing H",2016,PMC4920591,10.1371/journal.pone.0157733,"For ethical considerations and legal restrictions the data of EPIC-Potsdam, DEGS and KORA cannot be made freely available in a public repository. Data from the EPIC-Potsdam study may be requested at the German Institute of Human Nutrition (contributing author Heiner Boeing). Data from the KORA study may be requested at the Helmholz Center Munich (corresponding author Simone Wahl). Data from the DEGS study may be requested at the Robert Koch-Institut (contributing author Marjolein Haftenberger).",1,1,E,3,0,,,,1,
Characterizing Blood Metabolomics Profiles Associated with Self-Reported Food Intakes in Female Twins.,27355821,"Pallister T, Jennings A, Mohney RP, Yarand D, Mangino M, Cassidy A, MacGregor A, Spector TD, Menni C",2016,PMC4927065,10.1371/journal.pone.0158568,Data can be shared to third parties through application only via our Data Access Committee (DAC) - the Twins Resource Executive Committee. Applications may be sent to Victoria Vazquez (E-mail: victoria.vazquez@kcl.ac.uk). The committee needs to ensure subject anonymity and that the ethical constraints by which subjects consent to give their data is adhered to. This decision to provide supported access to our data is driven through our ethics and Terms of Reference of our governance body.,1,1,E,3,0,,,,1,
Metabolic Profiles of Obesity in American Indians: The Strong Heart Family Study.,27434237,"Zhao Q, Zhu Y, Best LG, Umans JG, Uppal K, Tran VT, Jones DP, Lee ET, Howard BV, Zhao J",2016,PMC4951134,10.1371/journal.pone.0159548,"The data are owned by the American Indian tribes, and they do not allow unrestricted access to the data for ethical reasons. Data are available at the Coordinating Center at the University of Oklahoma Health Sciences Center and can be accessed following the procedures approved by the Strong Heart Study Publication and Presentation Committee (http://strongheart.ouhsc.edu/). Readers may contact Dr. Elisa T. Lee (elisa-lee@ouhsc.edu) to request access to the data.",1,1,E,"3,4",0,,,,1,
Metabolic Profiling of Total Physical Activity and Sedentary Behavior in Community-Dwelling Men.,27741291,"Fukai K, Harada S, Iida M, Kurihara A, Takeuchi A, Kuwabara K, Sugiyama D, Okamura T, Akiyama M, Nishiwaki Y, Oguma Y, Suzuki A, Suzuki C, Hirayama A, Sugimoto M, Soga T, Tomita M, Takebayashi T",2016,PMC5065216,10.1371/journal.pone.0164877,"Most relevant data are within the paper and its Supporting Information files. For raw data, study participants did not consent to have their data publicly available and freely accessible, and we are therefore unable to share the data publicly online. However, the raw data may be available after review of the purpose and permission by the study committee. Requests must be sent to the corresponding author, Toru Takebayashi (ttakebayashi@keio.jp).",1,1,E,3,0,,,,1,
Early Antenatal Prediction of Gestational Diabetes in Obese Women: Development of Prediction Tools for Targeted Intervention.,27930697,"White SL, Lawlor DA, Briley AL, Godfrey KM, Nelson SM, Oteng-Ntim E, Robson SC, Sattar N, Seed PT, Vieira MC, Welsh P, Whitworth M, Poston L, Pasupathy D",2016,PMC5145208,10.1371/journal.pone.0167846,"Due to the limitations of the consent provided by the patients in our study, and restrictions imposed by our funders we cannot make the data generally available. The UPBEAT Scientific Advisory Committee accepts applications for use of data from those who make a formal request, providing a description of the intended study on a research application form (UPBEAT RAF) available from Alex Ignatian (alex.ignatian@nhs.net). Details are also available on the trial website (http://www.medscinet.net/upbeat/). Providing the proposed studies do not conflict with consent, the data will be freely available.",1,1,E,3,0,,,,1,
Urinary metabolomics reveals glycemic and coffee associated signatures of thyroid function in two population-based cohorts.,28253303,"Friedrich N, Pietzner M, Cannet C, Thuesen BH, Hansen T, Wallaschofski H, Grarup N, Skaaby T, Budde K, Pedersen O, Nauck M, Linneberg A",2017,PMC5333857,10.1371/journal.pone.0173078,"Data cannot be made publicly available for ethical and legal reasons. Public availability may compromise participant privacy, and this would not comply with Danish legislation. Requests for data should be addressed to Professor Allan Linneberg (allan.linneberg@regionh.dk) who will provide the data access in accordance with the Danish Data Protection Agency.",1,1,E,3,0,,,,1,
Visceral adipose tissue but not subcutaneous adipose tissue is associated with urine and serum metabolites.,28403191,"Schlecht I, Gronwald W, Behrens G, Baumeister SE, Hertel J, Hochrein J, Zacharias HU, Fischer B, Oefner PJ, Leitzmann MF",2017,PMC5389790,10.1371/journal.pone.0175133,"Data were obtained from a third party ""The German National Cohort (www.nako.de)"" and cannot be made publicly available by the authors. The authors confirm that they did not have any special privileges for data access. Data requests can be sent to Dr. Inga Schlecht (Inga.Schlecht@klinik.uni-regensburg.de).",1,1,E,"3,4",0,,,,1,
